gameid,name
1156,David McKenzie|Barry Nakazono
1157,James Ernest
1158,Randy Moorehead
1159,Philippe Keyaerts
1160,Ian Livingstone
1161,Robert E. Hollingsworth|Elbert K. Hollingsworth
1162,Harald Bilz|Peter Gutbrod|Rainer Kroehn
1163,Alex Randolph
1165,Hajo Bücken
1166,Reinhold Wittig
1167,Oliver Igelhaut
1169,Heribert Ramroth
1170,Oliver Igelhaut
1171,Reinhard Staupe
1172,Heinz Meister
1173,Rüdiger Koltze
1174,Rudi Hoffmann
1175,Theo Coster|Ora Coster|Theora Design
1177,Klaus Teuber
1178,Gunter Baars
1179,Dirk Henn
1180,Uncredited
1181,Thomas Säckl Spiele
1183,Reinhold Wittig
1184,Michael Blumöhr
1185,Alex Randolph
1186,Martin Kess|Thomas Struebing
1187,Coleman Charlton|Bruce Neidlinger
1188,Stephen Hand
1189,Charles Vasey
1190,Maureen Hiron
1191,Uncredited
1192,Günter Cornett
1193,A. Trevor Pepperell
1194,Thomas M. Divoll|John B. Reilly
1195,Martin Wallace
1197,Reinhard Staupe
1198,Marsha J. Falco
1199,Reinhard Staupe
1200,Scott Angrave
1201,Reinhard Staupe
1202,Terence Peter Donnelly
1203,James Ernest
1204,J. Paul Bruton
1205,Gunter Baars
1206,Sid Sackson
1207,Tzvika Harpaz|Yoel Rotem|Roy Wagner|Gal Zuckerman
1208,Mark Derrick|Chris Lawson
1209,Greg Costikyan
1210,Jeff Tidball
1211,Manfred Ludwig
1212,Douglas Malewicki
1213,Douglas Malewicki|Michael Stackpole
1214,Reinhard Staupe
1215,Reinhard Staupe
1216,Max J. Kobbert
1217,Max J. Kobbert
1218,Max J. Kobbert
1219,Max J. Kobbert
1220,Ralf P. Piecha
1221,Tom Schoeps|Jan Schoeps
1223,Wolfgang Riedesser
1224,Tzvika Harpaz|Yoel Rotem|Roy Wagner|Gal Zuckerman
1225,Kurt Feyerabend|Tom Ring
1226,Al Newman
1227,Grant Bullot|R. Bullot|M. McGregor
1228,Dr. A. M. Read
1231,Klaus Zoch
1232,Peter Lewe
1233,Richard Onanian
1234,Richard Lambert|Andrew Rilstone|James Wallis
1235,Ellsworth Boyd|Cathy Boyd|Rick Shipley
1236,Volker Schäfer
1237,Günter Cornett
1238,Günter Cornett
1240,Reinhard Staupe
1241,Otto Coffelt
1242,Gerry Tomlinson
1243,Uncredited
1244,Justus van Oel|Huib van Winkoop
1245,Michael Schacht
1246,Phil Eklund|Neal Sofge
1247,Bruce Quade
1248,Steve Jackson I
1249,James Ernest
1250,Steve Jackson I
1251,Derek Carver|Don Greenwood
1252,Roland Siegers
1253,Uwe Rosenberg
1254,Michelle Duval|Robert R. Schoch
1255,Reiner Knizia
1256,Uncredited
1257,James Ernest|Jim Geldmacher
1258,Ken Johnson
1259,André François
1260,George S. Parker|Grace Parker
1261,Stefan Dorra
1262,"Stephen Baker|Rob Daviau|Larry Harris, Jr."
1263,Michael Schacht
1264,Jürgen P. Grunau
1265,Mike Fitzgerald
1267,Dan Glimne
1268,Robert Abbott
1269,"Hazel ""Skip"" Bowman"
1270,Tom Braunlich|Jerry Darcy|Chuck Kallenbach|Roland L. Tesh
1271,Günter Burkhardt
1274,Frank Thibault
1275,Antler Productions|Jay Moriarty
1277,Sid Sackson
1278,Han Heidema
1288,Uncredited
1289,Perry Grant|Reuben Klamer
1290,Design Associates
1291,Uncredited
1292,Corné van Moorsel
1293,Bill Cooke|Alan Turoff
1294,Anthony E. Pratt
1295,Tom Braunlich|Gary Gabrel
1297,Uncredited
1298,Uncredited
1299,Uncredited
1300,Ronald Hofstätter|Philipp Hugelmann
1301,Richard Garfield
1302,Boston Logical Society|W. W. Swilling
1303,Manfred Ludwig
1304,C. V. Gidlow
1305,Andrea Angiolino|Pier Giorgio Paglia
1306,Joli Quentin Kansil
1307,Lucien Geelhoed
1308,Holger Martin
1309,Ralf Burkert
1310,Wolfgang Kramer
1312,Heinz Meister
1313,David G. D. Hecht
1314,Frank Branham
1315,Reiner Knizia
1316,Wolfgang Kramer
1317,Jürgen Kraul
1318,Gunter Baars
1319,Rüdiger Dorn
1320,Reinhard Staupe
1321,Reinhard Staupe
1322,Klaus Teuber
1323,Gary Chalk|Tony Webster
1324,Rudi Hoffmann|Roland Siegers
1325,Jürgen P. Grunau
1326,Dominique Ehrhard
1328,Michael Schacht
1329,Eric Solomon
1330,Sylvie Barc|Frédéric Bloch|Philippe des Pallières
1331,Uncredited
1332,Steven Mathers
1333,Uncredited
1334,Klaus Teuber
1335,Klaus Teuber
1336,Gal Zuckerman
1337,Serge Cahu
1338,Martin Wallace
1339,Chris Dupuis|Michael Gray|Gary Gygax|Larry Kessling|David R. Megarry|S. Schwab
1340,Steve Zaccardi
1341,Norm W. Ackland|Robert J. Prettie
1343,Randy Moorehead
1345,Rüdiger Dorn
1346,Michael Schacht
1347,Richard H. Berg|Mark Herman
1348,Nik Sewell
1349,Bob Carlsen
1350,Alan R. Moon|Aaron Weissblum
1351,Graeme Morris
1352,Uwe Rosenberg
1353,Peter Sarrett
1354,Arnd Beenen
1355,Heinz Meister
1356,Wolfgang Panning
1357,Uncredited
1358,"Walter E. Johnston, IV"
1361,Klaus Teuber
1362,Mike Cramer
1364,Mike Smith
1365,Reiner Knizia
1367,Reiner Knizia
1368,Peter A. Brett|Joan E. Brett
1369,Bakhshetsyan Gurgen
1370,Jeff Grubb|David R. Megarry|Steve Winter
1371,S. Craig Taylor
1372,Gene Billingsley|Rodger B. MacGowan|Dan Verssen
1373,S. Craig Taylor
1375,S. Craig Taylor
1376,Michael Schacht
1377,Thorsten Löpmann|Andreas Wetter
1378,Dominique Ehrhard
1379,Wolfgang Werner
1380,S. Spencer
1381,Koichi Ooyama|Bill Sabram
1382,Reiner Knizia
1383,Heinz Meister
1384,Manfred Ludwig
1385,Thorsten Gimmler
1386,Stefanie Rohner|Christian Wolf
1387,Eric Solomon
1388,Thorsten Gimmler
1389,Uncredited
1390,Reinhold Wittig
1391,Reinhold Wittig
1392,Michael Rüttinger
1393,Uncredited
1396,Jean du Poël
1397,Reinhard Staupe
1398,H. Jean Vanaise
1400,Marius Mayer
1401,Don O'Brien
1402,Harald Bilz|Peter Gutbrod
1403,Stefan Dorra
1404,Mark Sienholz
1405,T. O'Neill|G. Petronis
1406,Uncredited|Charles Darrow|Elizabeth J. Magie Phillips
1407,Bernhard Weber
1408,Jeff Grubb|Allen Varney
1409,Uncredited
1410,Frank Kohner|Paul Kohner|Fred Kroll
1411,Doris Matthäus|Frank Nestel
1412,Reiner Knizia
1413,Courtney F. Allen
1414,Richard Cohen|Elliott Denman|Thomas N. Shaw
1415,R. Hunter Gough
1416,Leo Colovini
1417,Darwin Bromley|Jim Musser
1419,David G. Royffe
1420,Garrett J. Donner|Michael S. Steer
1421,Alfred Leonardi|C. Calhoun|Mary Leonardi|Paul S. Weintraub|Michael Stackpole
1422,Dee Pomerleau
1423,Courtney F. Allen
1424,Robert Engle
1425,Robert G. Markham|Mark Seaman
1426,Peter Neugebauer
1427,Greg Turner
1428,Henry Szwarce
1430,Robert Bradley
1431,John Edwards
1432,Earl Doherty
1433,Wolfgang Kramer|Udo Nawratil
1434,Uncredited
1435,Earl Doherty
1436,Marvin Glass
1437,"G. W. ""Jerry"" D'Arcey|David D'Arcey|Rich D'Arcey"
1438,Uncredited
1439,Seven Towns
1440,Magwood|Chris McGowan
1441,Uncredited
1442,Richard Hamblen
1443,Mike Selinker
1444,Richard H. Berg|Mark Herman
1445,Phil Orbanes Sr.
1446,Darrell Simmons
1447,Manlio Manzini|Federico Vellani
1448,Alan R. Moon
1449,Gary Cowley
1450,Dario De Toffoli|Walter Obert|Alex Randolph
1451,Ferdinand Hein
1452,Robert Sun
1453,Stven Carlberg|Victor Oliver|Michael A. Powell
1454,Jonathan Leistiko
1455,Jonathan Leistiko
1456,Jonathan Leistiko
1458,Jeremy Bushnell|Jonathan Leistiko
1459,Jeffrey Breslow|Howard J. Morrison|Rouben Terzian
1460,Mike Elliott
1462,Uncredited
1463,James Ernest|Phil Foglio
1464,Maureen Hiron
1465,Ken Fisher
1466,John Bohrer
1467,George Vasilakos
1468,Uncredited
1470,Ronald Hofstätter
1471,Don Greenwood|Gérard Mathieu
1472,Marsha J. Falco
1473,Keith Poulter
1474,Reiner Knizia
1475,James Cooke Brown
1476,Geoffrey Greene
1477,Harry Rowland
1478,"Larry Harris, Jr."
1479,Jonathan Leistiko
1480,William L. Banks
1481,Uncredited
1482,Scott Abbot|Chris Haney
1484,John LaBelle|Thomas Rabideau|Dave Rabideau
1485,Sandy Beram
1486,Brian Thomson|Doug Thomson
1487,James Ernest
1488,Eric Kriser|Chuck Wilhelm
1489,James Ernest|Rick Fish
1490,Uncredited
1491,James Hlavaty|Timothy Moore
1492,Jonathan Leistiko
1493,Francis Tresham
1494,Uwe Rosenberg
1495,Lord Catfish
1496,Albert A. Nofi
1497,Steve Jackson I
1498,David S. Neft|Dr. Thomas Nicely
1499,Greg Pinder|Harry Rowland
1500,Peter Neugebauer
1501,Marvin Glass|Christian Thee
1502,Denys Fisher
1503,Tom Dalgliesh|David Kowan
1504,Fritz Gruber|Kara Ben Hering|Wolfgang Lüdtke|Reiner Müller|Peter Neugebauer|Klaus Teuber
1506,Richard H. Berg
1507,Horst Alexander Renz
1508,Uncredited
1509,Uncredited
1510,Bertell Ollman
1511,Jim Dunnigan
1512,Ken Hodkinson
1513,Richard Berthold|Don Greenwood|Robert Haines
1514,Claus A. Harttung
1515,Elliot Rudell
1516,Jim Barnes
1517,Jon Healy|Keith Pinster|Josh Ritter
1518,Sid Sackson
1519,Bryan Winter
1520,Sid Sackson
1521,Robert J. Simpson
1522,James Ernest
1523,Horst Alexander Renz
1524,James Ernest
1525,Tom Dalgliesh
1526,Jean du Poël
1527,James Ernest
1528,James Ernest
1529,Horst Alexander Renz
1530,Luke Peterschmidt
1531,Hartmut Witt
1532,Robert J. Simpson
1533,Kai Haferkamp
1534,Michael Kiesling|Wolfgang Kramer
1535,John Howarth|Trevor Jones
1536,James Ernest
1537,Thomas N. Shaw
1538,Uncredited
1539,Uncredited
1540,"Forest Brown|L. R. ""Butch"" Leeper|Jordan Weisman"
1541,Richard Halliwell
1542,Derek Carver|Ian Livingstone|Andrew Lloyd Webber
1543,"William W. Connors|Walter E. Johnston, IV|David Wise"
1544,Laura Robinson|Paul Toyne
1545,Angelika Fassauer|Peter Haluszka
1546,Bruce P. Dowrie
1547,Rudi Hoffmann
1548,Alfred Schnittger
1549,Uncredited
1550,Scott Pardee
1551,Uncredited
1552,Steve Jackson I
1553,Uncredited
1554,Bruce Powell
1555,Paul J. Gruen
1556,Uncredited
1557,Neil Zimmerer
1558,Richard Halliwell
1559,Mark Acres
1560,Michael S. Matheny
1561,Uncredited
1563,Don Greenwood|John Prados
1564,Robert Fyanes
1565,Werner Hodel
1566,Bill Eberle|Jack Kittredge
1567,Martin Wallace
1568,Stephen Baker
1569,Richard Garfield
1570,"David ""Zeb"" Cook|Douglas Niles"
1571,Bill Fawcett
1572,Marvin Glass
1573,Courtney F. Allen
1574,Charles S. Roberts
1575,Mick Uhl
1576,S. Craig Taylor
1577,Ross Maker|Dave Wesely
1578,Don Greenwood|Dan Verssen
1579,Bruce Harper
1580,Courtney F. Allen
1581,"Drakes, Jarvis, Walsh, and Gluck, Ltd."
1582,Dean Essig
1583,Tony Curtis|Vance von Borries
1585,Dean Essig|Dave Friedrichs
1586,H. Jean Vanaise
1588,Tom Schoeps
1589,Stephen V. Cole
1590,Uncredited
1591,Frank Thibault
1592,Steven D. Lidster
1593,Glenn Rahman|Kenneth Rahman
1594,Stephen G. Wilcox
1595,Uncredited
1596,Michael Vonderheid
1597,Stefan Dorra
1598,Lynn Willis
1599,John H. Butterfield
1600,Uncredited
1601,Uncredited
1602,Uncredited
1603,Hermann Huber
1604,Uncredited
1605,Joseph Reiser
1606,Joseph Reiser
1607,Tim Walsh
1608,John H. Butterfield|Eric Lee Smith
1609,Uncredited
1610,Todd Johnson
1611,"David ""Zeb"" Cook|Warren Spector"
1612,Paul Fasoldt
1613,Marvin Glass|Geoffrey Hayes
1616,Kevin Hendryx
1617,Tom Wham
1618,Larry V. Brom|Vernon Jay Stribling|E. R. Teuber
1619,Uncredited
1620,Terence Peter Donnelly
1621,Richard Borg
1622,Uncredited
1623,Jeff Hannes|Tom Slizewski
1624,Wendell L. Hill
1625,Bill Slavicsek|Stan!
1626,Uncredited
1627,James Ernest|Phil Foglio
1628,Charlie Krank|Greg Stafford
1629,David C. Isby
1630,Peter Lewe
1631,Arnold Hendrick
1632,Neal Sofge|Michael Wasson
1633,Lenny Glynn|John Prados
1634,Andy Jones
1635,Arnold Hendrick
1636,Lowell Haynes
1637,Marvin Glass
1638,Ole Jensen
1639,Uncredited
1640,Steve Ryan
1641,CyberZoo Interactive
1643,Jean du Poël
1644,Carl Mayer
1645,Tom Dalgliesh|Lance Gutteridge
1646,Uncredited
1647,Jeff Tidball
1648,Uncredited
1649,Marco Donadoni|François Nedelec|Duccio Vitale
1650,Michael Gray
1651,Sylvie Barc|Philippe des Pallières|Yves Fagherazzi|Juan Rodriguez|Pascal Trigaux|Duccio Vitale
1652,Uncredited
1653,Steve Jackson I
1654,Paul J. Gruen
1655,Uncredited
1656,Tom Dalgliesh|C. Forward|G. Rogers
1657,Pascal Bernard
1658,Harley Sachs
1659,Jay Moriarty|Leo Posillico
1660,Uncredited
1661,Oded Berman|Ned Strongin
1662,Tom Dalgliesh|Ron Gibson|Lance Gutteridge
1663,Uncredited
1664,Alex Randolph
1665,Uncredited
1666,Joseph Reiser|Eric Lee Smith
1667,Joseph Reiser|Eric Lee Smith
1668,Alan Emrich|Beth Queman|Dan Verssen
1669,Eric Lee Smith
1670,Alan Emrich|Dan Verssen
1671,Alan Emrich|Dan Verssen
1672,Gerard Christopher Klug
1673,Howard L. Walter
1674,S. Craig Taylor|Neil Zimmerer
1675,Steve Jackson I|Allen Varney
1676,Jervis Johnson
1677,Pierre Cléquin|Bruno Faidutti
1678,Mark Herman
1679,Jon Southard
1680,Marcel-André Casasola Merkle
1681,Jon Southard
1682,Mark Rein•Hagen|Bruce Tarnopolski
1683,Uncredited
1684,Dr. Cliff Andrew|Dr. Lou Andrew
1685,Don Greenwood
1686,Michael Gray
1687,Frank Chadwick
1688,Bruce Whitefield
1689,Bruce Nash
1690,James Ernest|Paul Peterson
1691,Uncredited
1692,Michael Ferch
1693,Michael S. Matheny
1694,David G. Martin|Leonard Millman
1695,Joe Bisio
1697,Edward Curran|Tom Walczyk|Kevin Zucker
1698,Richard Borg
1699,B. Dennis Sustare
1700,Howard Barasch
1701,Niek Neuwahl
1702,Stefanie Rohner|Christian Wolf
1703,Reinhold Wittig
1704,Uncredited
1705,Tom Dalgliesh|Ron Gibson|John Gordon|Lance Gutteridge
1706,Tom Dalgliesh
1707,Rex A. Martin
1708,Howard Thompson
1709,Arnold Hendrick|Ed Smith
1710,Fred Schachter|Bruno Sinigaglio|Steve Weiss
1711,Randall C. Reed
1712,Derek Carver
1713,Rex A. Martin|Craig Sandercock
1714,Alex Randolph
1715,David Tennes
1716,Mick Uhl
1717,Howard Barasch|John H. Butterfield
1718,Allan Tech
1719,Greg Costikyan
1720,Robert Corbett|Greg Stafford
1721,Uncredited
1722,Don Greenwood|Loren K. Wiseman
1723,Sean Hayes|J. Stephen Peek
1724,Bruce Spitz
1725,Robert J. Ryer
1726,Don Greenwood|Gary Gygax
1727,Olaf Helmer|Lloyd S. Shapley
1728,Uncredited
1729,Uncredited
1730,C. A. N. Neves
1731,A.B. Chr. Olsen
1732,Manfred Ludwig
1733,Alex Randolph
1734,Kent Robbins
1735,Alex Randolph
1736,Edward Campbell|Charles Johnson|Alan Merrett|Aly Morrison
1737,Robert Harris
1738,Rick Smith
1739,Evan Friedman|Paul Morrow
1740,Evan Friedman|Paul Morrow
1741,Robert Harris
1743,Frank Bourque
1744,Uncredited
1745,Jakob Bonds|Dan Glimne
1746,Jakob Bonds|Dan Glimne
1747,Uncredited
1748,Henry Makow
1749,Monty Stambler|Ann Stambler
1750,Tom Jolly
1751,Uncredited
1752,Ralf Sandfuchs
1753,Markus Nikisch
1754,Joris Wiersinga
1755,Marion Dettelbach|Andreas Dettelbach
1756,Joris Wiersinga
1757,Uncredited
1758,Jervis Johnson
1759,Graeme Davis|Carl Sargent
1760,Bryan Winter
1761,Stephen Baker
1762,Stephen Baker
1763,Uncredited
1764,Uncredited
1765,Stephen Baker
1767,Stephen Baker
1768,Chuck Kennedy|Bruce Lund
1770,David McKenzie|Barry Nakazono
1771,Andrew Looney
1772,Frank Chadwick|Marc W. Miller
1773,John H. Butterfield
1774,Uncredited
1775,Uncredited
1776,Glenn Rahman
1777,Eamon Bloomfield
1778,Eamon Bloomfield
1779,Rick Loomis|Fred Saberhagen|Michael Stackpole
1780,Glenn Rahman|Kenneth Rahman
1781,Robert Borth Williams
1782,William L. Banks
1783,Greg Costikyan
1784,Kenneth Rahman
1785,John Olsen|Jamie Sassone|Robert L. Sassone
1786,Aldo Ghiozzi
1787,Tim Carleton|John Fitzpatrick|Eric Paperman
1788,Aldo Ghiozzi|Matt Stipicevich
1789,Donald A. Dupont
1790,Uncredited
1791,Philip H. Kopitske
1792,Arnold Hendrick
1793,John Sutcliffe
1794,Pascal Bernard|Guillaume Gille-Naves|Didier Jacobée|Albert Lamorisse
1795,Uncredited
1796,John Bohrer
1797,Paul J. Gruen
1798,Travis Eberle
1799,Oliver Schaaf|Dave Williams II
1800,Charlie Krank
1801,Travis Eberle
1802,Uncredited
1803,Anton Karger
1804,Uncredited
1806,Alex Randolph
1807,Tyler Sigman
1808,Tyler Sigman
1809,Tyler Sigman
1812,Tyler Sigman
1813,Uncredited
1814,Richard Garfield
1815,Francis Tresham
1816,Roland Siegers
1817,James Ernest
1819,Andrew Looney
1820,Mark Rein•Hagen
1821,Joseph M. Balkoski|Ed Beach
1822,Volko Ruhnke
1823,Francis Tresham
1824,Jeffrey Breslow|Howard J. Morrison|Rouben Terzian
1826,Michel Laclos|Liliane Laclos|Paul Sellers
1827,Stephen Hand
1828,Greg David Craft|Matt Hyra
1829,Rob Daviau|Craig Van Ness
1830,Larry Roznai|Joe Roznai
1831,Elaine Henninger|Joe Roznai|Bill Wordelmann
1832,James Ernest
1833,Greg Costikyan
1834,Darrell Simmons
1835,Brian Hersch|Mike Wilks
1836,Valen Brost
1837,Uncredited
1838,Uncredited
1839,Darrell Simmons
1843,Uncredited
1844,"Richard Borg|David ""Zeb"" Cook|Tom Hoffman|Ken Sommerfield"
1845,Werner Falkhof
1846,Gilbert Obermair|Frank Ullmann
1848,Heiko Wiese
1849,Manfred Ludwig
1850,Reinhold Wittig
1851,Tyler Sigman
1852,Erik Karlsson|Joel Sevelin
1853,Uncredited
1854,Anders Jeppsson|Anders Pålsson
1855,Dan Glimne|Henrik Strandberg
1856,Dan Glimne
1857,J. Stephen Peek
1858,Uncredited
1859,Bryan Winter
1860,Lester Smith
1861,Nils Gulliksson|Olle Sahlin|Henrik Strandberg
1862,Marco Silles
1863,Werner Fuchs
1864,Uncredited
1865,Christian Raffeiner|Helmut Walch
1866,Johan Anglemark
1867,Uncredited
1868,Victor Lucas
1869,Jan Jangö
1870,John Bohrer
1871,Reiner Knizia
1872,Stan Strickland
1873,"George T. Henne, Jr.|C. Henry Schulte|Andrew Smith"
1875,Bernd Kienitz
1877,Richard Borg
1878,Van Overbay
1879,Vlaada Chvátil
1880,Uncredited
1881,Uncredited
1882,Marc F. Houde
1883,Richard H. Berg|Mark Herman
1884,Alan Parr
1885,Shawn Metcalf
1887,Jeff Alexander|Brent Keith|Bryan Reese|David Seay|Dave Williams II|Mark Wootton
1889,John Harrington
1890,Jim Albea
1891,Richard Garfield
1893,Alan Parr
1894,Richard H. Berg|Mark Herman
1895,Richard H. Berg|Mark Herman
1896,Uncredited
1897,Klaus Teuber
1898,Friedemann Friese
1899,Michael Marra|David Wyman
1900,Kris Vezner|Tad Vezner
1901,Stephen V. Cole
1902,Shawn F. Carnes
1903,Robert J. C. Harper
1904,C. Henry Schulte
1907,Uncredited
1908,Tom Jolly
1909,Reinhold Wittig
1910,Alex Randolph
1911,Vergil Siegl
1912,Peter Grosse|Harry Rowland
1913,Dieter Danziger
1914,Wolfgang Kramer
1915,Coleman Charlton
1916,Philip Shoptaugh
1917,Jacques Johan Mogendorff
1918,Carlton Reinhard
1919,Charles S. Roberts|James Stahler
1921,Uncredited
1923,Richard Fast
1924,Sid Sackson
1925,Fabrice Cayla|Pierre Cléquin|Jean-Pierre Pecau
1927,Steve Jackson I
1928,Lloyd Krassner|Peter Schutze
1929,Paul Rohrbaugh
1930,Ralph Anspach
1931,Ralph Anspach
1932,Ralph Anspach
1933,Paul Bennett
1934,Karsten Adlung
1935,Marion Dettelbach|Andreas Dettelbach
1936,Friedemann Friese|Wolfgang Panning
1937,Patrick Inauen
1938,Hajo Bücken|Dirk Hanneforth
1939,Wolfgang Panning
1940,E. Duchatel|J. P. Postel|H. Jean Vanaise
1941,Tore Bergh|Folke Eriksson|Olle Isaeus
1942,Friedemann Friese
1943,Paul J. Gruen
1944,Michael Kiesling
1945,Fred Bates
1946,Ian Livingstone
1947,Julian Musgrave
1948,Uncredited
1949,Fredrik Malmberg|Lars-Åke Thor
1950,Mary Danby
1951,Uncredited
1952,L. Hensley
1953,James Hlavaty
1954,P. Janssens|H. Jean Vanaise
1955,Uncredited
1956,Steve Curtis|Martin Earl
1958,Miles Copeland
1959,Uncredited
1960,Uncredited
1961,Eamon Bloomfield
1962,Ed Muccini|Tim Walsh|Dave Yearick
1963,Uncredited
1964,Uncredited
1965,Tom Wham
1966,Richard Garfield
1967,Richard Garfield
1968,Richard Garfield
1969,Michel Lipman
1970,Alex Randolph
1971,Uncredited
1972,Tom Kremer
1973,Brian Hersch
1974,Wolfgang Kramer
1975,Hanno Kuhn|Wilfried Kuhn
1976,A. Abiri|Gil Druckman
1977,Reiner Knizia
1978,Franz Josef Lamminger
1979,Thomas Pauli
1980,Reinhold Wittig
1981,Stefan Dorra
1982,Alan R. Moon
1983,James C. Rimbold
1984,Kent Mitchell|Alexis Papahadjopoulos
1985,Ron Dubren|Pat Dubren
1986,William Stephenson
1987,G. L. Lamborn
1988,R. Burns|L. Hunt|K. White
1989,Laurence J. Peter
1990,Earl Doherty
1991,Alfred Leonardi
1992,Robert Doyle
1993,James Brunot|Arpad Rosti
1994,Vernon Paul Rood
1995,Willis P. Carpenter|Garrett J. Donner|Michael S. Steer
1996,Earl Doherty
1997,Marco Donadoni
1998,Stefanie Rohner|Christian Wolf
1999,Uncredited
2000,Erik Karlsson|Joel Sevelin
2001,Uncredited
2002,Gilbert Lévy
2003,Alain John Fraser-Dackers|Maxwell Graham Gordon|Lester Wynne Jordan
2004,Uncredited
2005,Doris Matthäus|Frank Nestel
2006,Keith Havens
2007,Roland Siegers
2008,Martin Schlegel
2009,Alex Randolph|Johann Rüttinger
2011,Jim Winslow
2012,Klaus Steputat
2013,Karl-Heinz Schmiel
2014,Jürgen P. Grunau|Wolfgang Kramer|Hans Raggan
2015,Horst Kühlweih
2016,Nigel Andrews|Robert Wynne-Simmons
2017,Wolfgang Kramer
2018,Thilo Hutzler|Klaus Zoch
2019,Hans Christian Hildenbrand|Roland Schulte
2020,Hajo Bücken
2021,Andreas Trieb
2025,Russell Godwin|Philip Reed
2026,Stefan Dorra
2027,Wolfgang Kramer
2028,Reiner Knizia
2029,Tom Schoeps
2030,Gunter Baars
2031,Eric M. Aldrich I|Michael Fryer|Michael J. Russell|Steven Seacord
2032,Uncredited
2033,Henri Sala
2034,Uncredited
2035,Jack Barry
2036,Alan Charles
2037,Marsha J. Falco|R. E. Falco
2038,Mark Eliot|Brian Taylor
2039,Edward Schifman
2040,William T. Powers
2041,Uncredited
2043,Michael Gray|Teruo Matsumoto
2044,Uncredited
2045,Jeff Boucher-Zamzo
2046,Marco Donadoni
2047,Rudi Hoffmann
2048,Rudi Hoffmann
2049,Andy Daniel
2050,Stephen Hand|Jervis Johnson
2051,Doris Matthäus|Frank Nestel
2053,Scott Haring
2054,Uncredited
2056,Uncredited
2057,Eric M. Aldrich I|Michael J. Russell|Steven Seacord
2058,Francis Tresham
2059,Uncredited
2060,Uncredited|Ted Leavitt
2061,Paul Lidberg|Douglas Niles
2062,Robert Evans
2063,Richard Hamblen|Tom Wham
2064,Ralf Sandfuchs
2065,Uncredited
2066,Andreas Steiner|Hartmut Witt
2067,Walter Johnson
2068,Ralf Sandfuchs
2071,Günter Burkhardt
2072,Eric Lee Smith
2073,Joseph M. Balkoski
2074,Rik van Even
2075,Roland Siegers
2076,Mark Herman
2077,John H. Butterfield
2078,Mark Herman
2079,Bruce S. Maxwell|Richard J. Trup
2080,James H. McQuaid
2081,Eric Lee Smith
2082,Joseph Reiser
2083,Uncredited
2084,Uncredited
2086,Uncredited
2087,Björn Hölle
2088,Wolfgang Kramer
2089,Tom Schoeps
2090,Dean Essig|Masahiro Yamazaki
2091,Clark Browning|Marco Pecota|Derrick Villeneuve
2092,Alan R. Moon
2093,Uncredited
2094,Hermann Wernhard
2095,Andreas Seyfarth
2096,Oliver Bolten|Rolf Rötgers
2097,Wilf K. Backhaus|Terence Peter Donnelly
2098,Christian Moore|Owen Seyler|Matthew Sturm
2099,Uncredited
2100,John Danovich|Matt Forbeck|Will Niebling|Schar Niebling|William V. Niebling|Micki Niebling
2101,Steve Jackson I|Wallace Wang
2102,Earl Doherty
2103,Earl Doherty
2104,Graeme Levin
2105,David Dyer
2106,Marc W. Miller
2107,Craig Tomarkin
2108,Tom Dalgliesh|A. Dalgliesh|Ron Gibson|John Gordon|Lance Gutteridge
2109,Michael E. Moore
2110,Dominique Ehrhard
2111,Jürgen P. Grunau
2114,Peter Neugebauer
2115,Charles Phillips
2116,Daan F. Oudolf
2117,Uncredited
2118,Uncredited
2119,Antler Productions|Jay Moriarty
2120,James Ernest
2121,Eric Lee Smith
2122,Richard Garfield|Robert Goudie|L. Scott Johnson
2123,Mike Nielsen
